LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,SYSTEM_NAME,SCHOOL_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,FULL_SCHOOL_ID
2017-18,GORDON COUNTY,SONORAVILLE ELEMENTARY,GORDON COUNTY,SONORAVILLE ELEMENTARY,Teachers,Total,44.5,18.0,40,6640110.0
2017-18,GORDON COUNTY,SONORAVILLE HIGH SCHOOL,GORDON COUNTY,SONORAVILLE HIGH SCHOOL,Leaders,Not Applicable,4.0,0.0,0,6640106.0
2017-18,GORDON COUNTY,SONORAVILLE HIGH SCHOOL,GORDON COUNTY,SONORAVILLE HIGH SCHOOL,Teachers,Total,85.0,32.1,38,6640106.0
2017-18,GORDON COUNTY,SWAIN ELEMENTARY SCHOOL,GORDON COUNTY,SWAIN ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6640274.0
2017-18,GORDON COUNTY,SWAIN ELEMENTARY SCHOOL,GORDON COUNTY,SWAIN ELEMENTARY SCHOOL,Teachers,Total,36.5,14.5,40,6640274.0
2017-18,GORDON COUNTY,TOLBERT ELEMENTARY SCHOOL,GORDON COUNTY,TOLBERT ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6640176.0
2017-18,GORDON COUNTY,TOLBERT ELEMENTARY SCHOOL,GORDON COUNTY,TOLBERT ELEMENTARY SCHOOL,Teachers,Total,36.5,9.5,26,6640176.0
2017-18,GRADY COUNTY,CAIRO HIGH SCHOOL,GRADY COUNTY,CAIRO HIGH SCHOOL,Leaders,Not Applicable,3.6,1.6,45,6651050.0
2017-18,GRADY COUNTY,CAIRO HIGH SCHOOL,GRADY COUNTY,CAIRO HIGH SCHOOL,Teachers,Total,82.9,33.8,41,6651050.0
2017-18,GRADY COUNTY,EASTSIDE ELEMENTARY SCHOOL,GRADY COUNTY,EASTSIDE ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6650185.0
2017-18,GRADY COUNTY,EASTSIDE ELEMENTARY SCHOOL,GRADY COUNTY,EASTSIDE ELEMENTARY SCHOOL,Teachers,Total,60.6,31.0,51,6650185.0
2017-18,GRADY COUNTY,NORTHSIDE ELEMENTARY SCHOOL,GRADY COUNTY,NORTHSIDE ELEMENTARY SCHOOL,Leaders,Not Applicable,1.5,0.5,33,6651550.0
2017-18,GRADY COUNTY,NORTHSIDE ELEMENTARY SCHOOL,GRADY COUNTY,NORTHSIDE ELEMENTARY SCHOOL,Teachers,Total,41.0,22.0,54,6651550.0
2017-18,GRADY COUNTY,SHIVER ELEMENTARY SCHOOL,GRADY COUNTY,SHIVER ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6653050.0
2017-18,GRADY COUNTY,SHIVER ELEMENTARY SCHOOL,GRADY COUNTY,SHIVER ELEMENTARY SCHOOL,Teachers,Total,67.5,37.5,56,6653050.0
2017-18,GRADY COUNTY,SOUTHSIDE ELEMENTARY SCHOOL,GRADY COUNTY,SOUTHSIDE ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,2.0,100,6652050.0
2017-18,GRADY COUNTY,SOUTHSIDE ELEMENTARY SCHOOL,GRADY COUNTY,SOUTHSIDE ELEMENTARY SCHOOL,Teachers,Total,58.3,34.4,59,6652050.0
2017-18,GRADY COUNTY,WASHINGTON MIDDLE SCHOOL,GRADY COUNTY,WASHINGTON MIDDLE SCHOOL,Leaders,Not Applicable,3.0,2.0,67,6650174.0
2017-18,GRADY COUNTY,WASHINGTON MIDDLE SCHOOL,GRADY COUNTY,WASHINGTON MIDDLE SCHOOL,Teachers,Total,53.3,32.9,62,6650174.0
2017-18,GRADY COUNTY,WHIGHAM ELEMENTARY SCHOOL,GRADY COUNTY,WHIGHAM ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6651054.0
2017-18,GRADY COUNTY,WHIGHAM ELEMENTARY SCHOOL,GRADY COUNTY,WHIGHAM ELEMENTARY SCHOOL,Teachers,Total,47.1,19.6,42,6651054.0
2017-18,GREENE COUNTY,ANITA WHITE CARSON MIDDLE SCHOOL,GREENE COUNTY,ANITA WHITE CARSON MIDDLE SCHOOL,Leaders,High Poverty,2.0,1.0,50,6660101.0
2017-18,GREENE COUNTY,ANITA WHITE CARSON MIDDLE SCHOOL,GREENE COUNTY,ANITA WHITE CARSON MIDDLE SCHOOL,Teachers,High Poverty,32.0,22.0,69,6660101.0
2017-18,GREENE COUNTY,ANITA WHITE CARSON MIDDLE SCHOOL,GREENE COUNTY,ANITA WHITE CARSON MIDDLE SCHOOL,Teachers,Total,32.0,22.0,69,6660101.0
2017-18,GREENE COUNTY,GREENE COUNTY HIGH SCHOOL,GREENE COUNTY,GREENE COUNTY HIGH SCHOOL,Leaders,High Poverty,3.0,3.0,100,6660401.0
2017-18,GREENE COUNTY,GREENE COUNTY HIGH SCHOOL,GREENE COUNTY,GREENE COUNTY HIGH SCHOOL,Teachers,High Poverty,48.3,31.0,64,6660401.0
2017-18,GREENE COUNTY,GREENE COUNTY HIGH SCHOOL,GREENE COUNTY,GREENE COUNTY HIGH SCHOOL,Teachers,Total,48.3,31.0,64,6660401.0
2017-18,GREENE COUNTY,GREENSBORO ELEMENTARY,GREENE COUNTY,GREENSBORO ELEMENTARY,Leaders,High Poverty,2.0,2.0,100,6660301.0
2017-18,GREENE COUNTY,GREENSBORO ELEMENTARY,GREENE COUNTY,GREENSBORO ELEMENTARY,Teachers,High Poverty,33.0,19.0,58,6660301.0
2017-18,GREENE COUNTY,GREENSBORO ELEMENTARY,GREENE COUNTY,GREENSBORO ELEMENTARY,Teachers,Total,33.0,19.0,58,6660301.0
2017-18,GREENE COUNTY,LAKE OCONEE CHARTER,GREENE COUNTY,LAKE OCONEE CHARTER,Leaders,Low Poverty,1.0,0.0,0,6660109.0
2017-18,GREENE COUNTY,LAKE OCONEE CHARTER,GREENE COUNTY,LAKE OCONEE CHARTER,Teachers,Low Poverty,80.8,47.8,59,6660109.0
2017-18,GREENE COUNTY,LAKE OCONEE CHARTER,GREENE COUNTY,LAKE OCONEE CHARTER,Teachers,Total,80.8,47.8,59,6660109.0
2017-18,GREENE COUNTY,UNION POINT ELEMENTARY,GREENE COUNTY,UNION POINT ELEMENTARY,Leaders,High Poverty,2.0,2.0,100,6660201.0
2017-18,GREENE COUNTY,UNION POINT ELEMENTARY,GREENE COUNTY,UNION POINT ELEMENTARY,Teachers,High Poverty,30.0,10.0,33,6660201.0
2017-18,GREENE COUNTY,UNION POINT ELEMENTARY,GREENE COUNTY,UNION POINT ELEMENTARY,Teachers,Total,30.0,10.0,33,6660201.0
2017-18,GWINNETT COUNTY,ALCOVA ELEMENTARY SCHOOL,GWINNETT COUNTY,ALCOVA ELEMENTARY SCHOOL,Leaders,Not Applicable,4.0,1.0,25,6671005.0
2017-18,GWINNETT COUNTY,ALCOVA ELEMENTARY SCHOOL,GWINNETT COUNTY,ALCOVA ELEMENTARY SCHOOL,Teachers,Total,171.0,112.0,66,6671005.0
2017-18,GWINNETT COUNTY,ALFORD ELEMENTARY,GWINNETT COUNTY,ALFORD ELEMENTARY,Leaders,Not Applicable,3.0,2.0,67,6671105.0
2017-18,GWINNETT COUNTY,ALFORD ELEMENTARY,GWINNETT COUNTY,ALFORD ELEMENTARY,Teachers,Total,129.5,100.0,77,6671105.0
2017-18,GWINNETT COUNTY,ANDERSON-LIVSEY ELEMENTARY SCHOOL,GWINNETT COUNTY,ANDERSON-LIVSEY ELEMENTARY SCHOOL,Leaders,Not Applicable,4.0,2.0,50,6671016.0
2017-18,GWINNETT COUNTY,ANDERSON-LIVSEY ELEMENTARY SCHOOL,GWINNETT COUNTY,ANDERSON-LIVSEY ELEMENTARY SCHOOL,Teachers,Total,143.9,120.5,84,6671016.0
2017-18,GWINNETT COUNTY,ANNISTOWN ELEMENTARY SCHOOL,GWINNETT COUNTY,ANNISTOWN ELEMENTARY SCHOOL,Leaders,Not Applicable,3.5,0.0,0,6670282.0
2017-18,GWINNETT COUNTY,ANNISTOWN ELEMENTARY SCHOOL,GWINNETT COUNTY,ANNISTOWN ELEMENTARY SCHOOL,Teachers,Total,105.0,76.0,72,6670282.0
2017-18,GWINNETT COUNTY,ARCADO ELEMENTARY SCHOOL,GWINNETT COUNTY,ARCADO ELEMENTARY SCHOOL,Leaders,Not Applicable,3.0,2.0,67,6670382.0
2017-18,GWINNETT COUNTY,ARCADO ELEMENTARY SCHOOL,GWINNETT COUNTY,ARCADO ELEMENTARY SCHOOL,Teachers,Total,136.0,84.0,62,6670382.0
2017-18,GWINNETT COUNTY,ARCHER HIGH SCHOOL,GWINNETT COUNTY,ARCHER HIGH SCHOOL,Leaders,Low Poverty,8.5,1.5,18,6671710.0
2017-18,GWINNETT COUNTY,ARCHER HIGH SCHOOL,GWINNETT COUNTY,ARCHER HIGH SCHOOL,Teachers,Low Poverty,288.0,197.0,68,6671710.0
2017-18,GWINNETT COUNTY,ARCHER HIGH SCHOOL,GWINNETT COUNTY,ARCHER HIGH SCHOOL,Teachers,Total,288.0,197.0,68,6671710.0
2017-18,GWINNETT COUNTY,BAGGETT ELEMENTARY SCHOOL,GWINNETT COUNTY,BAGGETT ELEMENTARY SCHOOL,Leaders,Not Applicable,4.5,0.5,11,6671811.0
2017-18,GWINNETT COUNTY,BAGGETT ELEMENTARY SCHOOL,GWINNETT COUNTY,BAGGETT ELEMENTARY SCHOOL,Teachers,Total,164.0,120.0,73,6671811.0
2017-18,GWINNETT COUNTY,BALDWIN ELEMENTARY,GWINNETT COUNTY,BALDWIN ELEMENTARY,Leaders,Not Applicable,4.0,3.0,75,6671816.0
2017-18,GWINNETT COUNTY,BALDWIN ELEMENTARY,GWINNETT COUNTY,BALDWIN ELEMENTARY,Teachers,Total,200.5,160.0,80,6671816.0
2017-18,GWINNETT COUNTY,BAY CREEK MIDDLE SCHOOL,GWINNETT COUNTY,BAY CREEK MIDDLE SCHOOL,Leaders,Low Poverty,4.0,1.0,25,6671010.0
2017-18,GWINNETT COUNTY,BAY CREEK MIDDLE SCHOOL,GWINNETT COUNTY,BAY CREEK MIDDLE SCHOOL,Teachers,Low Poverty,122.8,78.0,63,6671010.0
2017-18,GWINNETT COUNTY,BAY CREEK MIDDLE SCHOOL,GWINNETT COUNTY,BAY CREEK MIDDLE SCHOOL,Teachers,Total,122.8,78.0,63,6671010.0
2017-18,GWINNETT COUNTY,BEAVER RIDGE ELEMENTARY SCHOOL,GWINNETT COUNTY,BEAVER RIDGE ELEMENTARY SCHOOL,Leaders,Not Applicable,5.0,1.0,20,6670280.0
2017-18,GWINNETT COUNTY,BEAVER RIDGE ELEMENTARY SCHOOL,GWINNETT COUNTY,BEAVER RIDGE ELEMENTARY SCHOOL,Teachers,Total,180.5,138.5,77,6670280.0
2017-18,GWINNETT COUNTY,BENEFIELD ELEMENTARY SCHOOL,GWINNETT COUNTY,BENEFIELD ELEMENTARY SCHOOL,Leaders,Not Applicable,4.0,2.0,50,6670109.0
2017-18,GWINNETT COUNTY,BENEFIELD ELEMENTARY SCHOOL,GWINNETT COUNTY,BENEFIELD ELEMENTARY SCHOOL,Teachers,Total,191.0,137.0,72,6670109.0
2017-18,GWINNETT COUNTY,BERKELEY LAKE ELEMENTARY SCHOOL,GWINNETT COUNTY,BERKELEY LAKE ELEMENTARY SCHOOL,Leaders,Not Applicable,4.0,0.0,0,6670184.0
2017-18,GWINNETT COUNTY,BERKELEY LAKE ELEMENTARY SCHOOL,GWINNETT COUNTY,BERKELEY LAKE ELEMENTARY SCHOOL,Teachers,Total,128.3,86.0,67,6670184.0
2017-18,GWINNETT COUNTY,BERKMAR HIGH SCHOOL,GWINNETT COUNTY,BERKMAR HIGH SCHOOL,Leaders,Not Applicable,13.5,5.0,37,6671050.0
2017-18,GWINNETT COUNTY,BERKMAR HIGH SCHOOL,GWINNETT COUNTY,BERKMAR HIGH SCHOOL,Teachers,Total,322.0,209.0,65,6671050.0
2017-18,GWINNETT COUNTY,BERKMAR MIDDLE SCHOOL,GWINNETT COUNTY,BERKMAR MIDDLE SCHOOL,Leaders,Not Applicable,5.0,1.0,20,6670304.0
2017-18,GWINNETT COUNTY,BERKMAR MIDDLE SCHOOL,GWINNETT COUNTY,BERKMAR MIDDLE SCHOOL,Teachers,Total,121.5,87.0,72,6670304.0
2017-18,GWINNETT COUNTY,BETHESDA ELEMENTARY SCHOOL,GWINNETT COUNTY,BETHESDA ELEMENTARY SCHOOL,Leaders,Not Applicable,5.5,2.0,36,6672050.0
2017-18,GWINNETT COUNTY,BETHESDA ELEMENTARY SCHOOL,GWINNETT COUNTY,BETHESDA ELEMENTARY SCHOOL,Teachers,Total,179.0,137.0,77,6672050.0
2017-18,GWINNETT COUNTY,BRITT ELEMENTARY SCHOOL,GWINNETT COUNTY,BRITT ELEMENTARY SCHOOL,Leaders,Not Applicable,3.0,1.0,33,6673050.0
2017-18,GWINNETT COUNTY,BRITT ELEMENTARY SCHOOL,GWINNETT COUNTY,BRITT ELEMENTARY SCHOOL,Teachers,Total,125.0,99.5,80,6673050.0
2017-18,GWINNETT COUNTY,BROOKWOOD ELEMENTARY SCHOOL,GWINNETT COUNTY,BROOKWOOD ELEMENTARY SCHOOL,Leaders,Low Poverty,4.0,1.0,25,6670286.0
2017-18,GWINNETT COUNTY,BROOKWOOD ELEMENTARY SCHOOL,GWINNETT COUNTY,BROOKWOOD ELEMENTARY SCHOOL,Teachers,Low Poverty,149.5,83.0,56,6670286.0
2017-18,GWINNETT COUNTY,BROOKWOOD ELEMENTARY SCHOOL,GWINNETT COUNTY,BROOKWOOD ELEMENTARY SCHOOL,Teachers,Total,149.5,83.0,56,6670286.0
2017-18,GWINNETT COUNTY,BROOKWOOD HIGH SCHOOL,GWINNETT COUNTY,BROOKWOOD HIGH SCHOOL,Leaders,Low Poverty,12.0,1.0,8,6670182.0
2017-18,GWINNETT COUNTY,BROOKWOOD HIGH SCHOOL,GWINNETT COUNTY,BROOKWOOD HIGH SCHOOL,Teachers,Low Poverty,313.0,175.8,56,6670182.0
2017-18,GWINNETT COUNTY,BROOKWOOD HIGH SCHOOL,GWINNETT COUNTY,BROOKWOOD HIGH SCHOOL,Teachers,Total,313.0,175.8,56,6670182.0
2017-18,GWINNETT COUNTY,BURNETTE ELEMENTARY SCHOOL,GWINNETT COUNTY,BURNETTE ELEMENTARY SCHOOL,Leaders,Low Poverty,3.0,1.0,33,6671017.0
2017-18,GWINNETT COUNTY,BURNETTE ELEMENTARY SCHOOL,GWINNETT COUNTY,BURNETTE ELEMENTARY SCHOOL,Teachers,Low Poverty,97.3,64.8,67,6671017.0
2017-18,GWINNETT COUNTY,BURNETTE ELEMENTARY SCHOOL,GWINNETT COUNTY,BURNETTE ELEMENTARY SCHOOL,Teachers,Total,97.3,64.8,67,6671017.0
2017-18,GWINNETT COUNTY,CAMP CREEK ELEMENTARY SCHOOL,GWINNETT COUNTY,CAMP CREEK ELEMENTARY SCHOOL,Leaders,Low Poverty,4.0,0.0,0,6673550.0
2017-18,GWINNETT COUNTY,CAMP CREEK ELEMENTARY SCHOOL,GWINNETT COUNTY,CAMP CREEK ELEMENTARY SCHOOL,Teachers,Low Poverty,170.5,109.5,64,6673550.0
2017-18,GWINNETT COUNTY,CAMP CREEK ELEMENTARY SCHOOL,GWINNETT COUNTY,CAMP CREEK ELEMENTARY SCHOOL,Teachers,Total,170.5,109.5,64,6673550.0
2017-18,GWINNETT COUNTY,CEDAR HILL ELEMENTARY SCHOOL,GWINNETT COUNTY,CEDAR HILL ELEMENTARY SCHOOL,Leaders,Not Applicable,4.0,1.0,25,6670389.0
2017-18,GWINNETT COUNTY,CEDAR HILL ELEMENTARY SCHOOL,GWINNETT COUNTY,CEDAR HILL ELEMENTARY SCHOOL,Teachers,Total,182.0,132.0,73,6670389.0
2017-18,GWINNETT COUNTY,CENTERVILLE ELEMENTARY SCHOOL,GWINNETT COUNTY,CENTERVILLE ELEMENTARY SCHOOL,Leaders,Not Applicable,3.0,2.0,67,6670173.0
2017-18,GWINNETT COUNTY,CENTERVILLE ELEMENTARY SCHOOL,GWINNETT COUNTY,CENTERVILLE ELEMENTARY SCHOOL,Teachers,Total,126.5,102.0,81,6670173.0
2017-18,GWINNETT COUNTY,CENTRAL GWINNETT HIGH SCHOOL,GWINNETT COUNTY,CENTRAL GWINNETT HIGH SCHOOL,Leaders,Not Applicable,10.0,7.0,70,6673750.0
2017-18,GWINNETT COUNTY,CENTRAL GWINNETT HIGH SCHOOL,GWINNETT COUNTY,CENTRAL GWINNETT HIGH SCHOOL,Teachers,Total,369.5,300.5,81,6673750.0
2017-18,GWINNETT COUNTY,CHATTAHOOCHEE ELEMENTARY SCHOOL,GWINNETT COUNTY,CHATTAHOOCHEE ELEMENTARY SCHOOL,Leaders,Not Applicable,3.5,0.5,14,6670190.0
2017-18,GWINNETT COUNTY,CHATTAHOOCHEE ELEMENTARY SCHOOL,GWINNETT COUNTY,CHATTAHOOCHEE ELEMENTARY SCHOOL,Teachers,Total,201.5,134.0,67,6670190.0
2017-18,GWINNETT COUNTY,CHESNEY ELEMENTARY SCHOOL,GWINNETT COUNTY,CHESNEY ELEMENTARY SCHOOL,Leaders,Not Applicable,5.0,0.0,0,6671605.0
2017-18,GWINNETT COUNTY,CHESNEY ELEMENTARY SCHOOL,GWINNETT COUNTY,CHESNEY ELEMENTARY SCHOOL,Teachers,Total,196.5,150.0,76,6671605.0
2017-18,GWINNETT COUNTY,COLEMAN MIDDLE SCHOOL,GWINNETT COUNTY,COLEMAN MIDDLE SCHOOL,Leaders,Low Poverty,3.0,1.0,33,6671815.0
2017-18,GWINNETT COUNTY,COLEMAN MIDDLE SCHOOL,GWINNETT COUNTY,COLEMAN MIDDLE SCHOOL,Teachers,Low Poverty,100.0,69.5,70,6671815.0
2017-18,GWINNETT COUNTY,COLEMAN MIDDLE SCHOOL,GWINNETT COUNTY,COLEMAN MIDDLE SCHOOL,Teachers,Total,100.0,69.5,70,6671815.0
2017-18,GWINNETT COUNTY,COLLINS HILL HIGH SCHOOL,GWINNETT COUNTY,COLLINS HILL HIGH SCHOOL,Leaders,Low Poverty,10.5,3.0,29,6670195.0
2017-18,GWINNETT COUNTY,COLLINS HILL HIGH SCHOOL,GWINNETT COUNTY,COLLINS HILL HIGH SCHOOL,Teachers,Low Poverty,318.4,217.3,68,6670195.0
2017-18,GWINNETT COUNTY,COLLINS HILL HIGH SCHOOL,GWINNETT COUNTY,COLLINS HILL HIGH SCHOOL,Teachers,Total,318.4,217.3,68,6670195.0
2017-18,GWINNETT COUNTY,COOPER ELEMENTARY SCHOOL,GWINNETT COUNTY,COOPER ELEMENTARY SCHOOL,Leaders,Low Poverty,3.5,0.5,14,6670605.0
2017-18,GWINNETT COUNTY,COOPER ELEMENTARY SCHOOL,GWINNETT COUNTY,COOPER ELEMENTARY SCHOOL,Teachers,Low Poverty,163.0,111.0,68,6670605.0
2017-18,GWINNETT COUNTY,COOPER ELEMENTARY SCHOOL,GWINNETT COUNTY,COOPER ELEMENTARY SCHOOL,Teachers,Total,163.0,111.0,68,6670605.0
2017-18,GWINNETT COUNTY,CORLEY ELEMENTARY SCHOOL,GWINNETT COUNTY,CORLEY ELEMENTARY SCHOOL,Leaders,Not Applicable,5.5,3.0,55,6670205.0
2017-18,GWINNETT COUNTY,CORLEY ELEMENTARY SCHOOL,GWINNETT COUNTY,CORLEY ELEMENTARY SCHOOL,Teachers,Total,172.7,127.7,74,6670205.0
2017-18,GWINNETT COUNTY,COUCH MIDDLE SCHOOL,GWINNETT COUNTY,COUCH MIDDLE SCHOOL,Leaders,Low Poverty,4.0,0.0,0,6671210.0
2017-18,GWINNETT COUNTY,COUCH MIDDLE SCHOOL,GWINNETT COUNTY,COUCH MIDDLE SCHOOL,Teachers,Low Poverty,113.7,77.0,68,6671210.0
2017-18,GWINNETT COUNTY,COUCH MIDDLE SCHOOL,GWINNETT COUNTY,COUCH MIDDLE SCHOOL,Teachers,Total,113.7,77.0,68,6671210.0
2017-18,GWINNETT COUNTY,CRAIG ELEMENTARY SCHOOL,GWINNETT COUNTY,CRAIG ELEMENTARY SCHOOL,Leaders,Low Poverty,3.0,0.0,0,6670194.0
2017-18,GWINNETT COUNTY,CRAIG ELEMENTARY SCHOOL,GWINNETT COUNTY,CRAIG ELEMENTARY SCHOOL,Teachers,Low Poverty,120.5,66.0,55,6670194.0
2017-18,GWINNETT COUNTY,CRAIG ELEMENTARY SCHOOL,GWINNETT COUNTY,CRAIG ELEMENTARY SCHOOL,Teachers,Total,120.5,66.0,55,6670194.0
2017-18,GWINNETT COUNTY,CREEKLAND MIDDLE SCHOOL,GWINNETT COUNTY,CREEKLAND MIDDLE SCHOOL,Leaders,Not Applicable,6.0,2.0,33,6670197.0
2017-18,GWINNETT COUNTY,CREEKLAND MIDDLE SCHOOL,GWINNETT COUNTY,CREEKLAND MIDDLE SCHOOL,Teachers,Total,174.0,89.0,51,6670197.0
2017-18,GWINNETT COUNTY,CREWS MIDDLE SCHOOL,GWINNETT COUNTY,CREWS MIDDLE SCHOOL,Leaders,Low Poverty,4.5,1.5,33,6670198.0
2017-18,GWINNETT COUNTY,CREWS MIDDLE SCHOOL,GWINNETT COUNTY,CREWS MIDDLE SCHOOL,Teachers,Low Poverty,129.0,73.0,57,6670198.0
2017-18,GWINNETT COUNTY,CREWS MIDDLE SCHOOL,GWINNETT COUNTY,CREWS MIDDLE SCHOOL,Teachers,Total,129.0,73.0,57,6670198.0
2017-18,GWINNETT COUNTY,DACULA ELEMENTARY SCHOOL,GWINNETT COUNTY,DACULA ELEMENTARY SCHOOL,Leaders,Low Poverty,4.0,0.0,0,6670191.0
2017-18,GWINNETT COUNTY,DACULA ELEMENTARY SCHOOL,GWINNETT COUNTY,DACULA ELEMENTARY SCHOOL,Teachers,Total,162.0,104.0,64,6670191.0
2017-18,GWINNETT COUNTY,DACULA HIGH SCHOOL,GWINNETT COUNTY,DACULA HIGH SCHOOL,Leaders,Low Poverty,7.0,1.0,14,6674052.0
2017-18,GWINNETT COUNTY,DACULA HIGH SCHOOL,GWINNETT COUNTY,DACULA HIGH SCHOOL,Teachers,Total,238.8,163.6,69,6674052.0
2017-18,GWINNETT COUNTY,DACULA MIDDLE SCHOOL,GWINNETT COUNTY,DACULA MIDDLE SCHOOL,Leaders,Not Applicable,6.0,2.0,33,6670380.0
2017-18,GWINNETT COUNTY,DACULA MIDDLE SCHOOL,GWINNETT COUNTY,DACULA MIDDLE SCHOOL,Teachers,Total,182.8,130.0,71,6670380.0
2017-18,GWINNETT COUNTY,DISCOVERY HIGH SCHOOL,GWINNETT COUNTY,DISCOVERY HIGH SCHOOL,Leaders,Not Applicable,8.0,6.0,75,6671814.0
2017-18,GWINNETT COUNTY,DISCOVERY HIGH SCHOOL,GWINNETT COUNTY,DISCOVERY HIGH SCHOOL,Teachers,Total,431.0,369.0,86,6671814.0
2017-18,GWINNETT COUNTY,DULUTH HIGH SCHOOL,GWINNETT COUNTY,DULUTH HIGH SCHOOL,Leaders,Not Applicable,10.2,3.8,37,6675550.0
2017-18,GWINNETT COUNTY,DULUTH HIGH SCHOOL,GWINNETT COUNTY,DULUTH HIGH SCHOOL,Teachers,Total,279.0,190.0,68,6675550.0
2017-18,GWINNETT COUNTY,DULUTH MIDDLE SCHOOL,GWINNETT COUNTY,DULUTH MIDDLE SCHOOL,Leaders,Not Applicable,6.0,2.0,33,6670905.0
2017-18,GWINNETT COUNTY,DULUTH MIDDLE SCHOOL,GWINNETT COUNTY,DULUTH MIDDLE SCHOOL,Teachers,Total,127.0,80.0,63,6670905.0
2017-18,GWINNETT COUNTY,DUNCAN CREEK ELEMENTARY,GWINNETT COUNTY,DUNCAN CREEK ELEMENTARY,Leaders,Low Poverty,4.0,1.0,25,6671205.0
2017-18,GWINNETT COUNTY,DUNCAN CREEK ELEMENTARY,GWINNETT COUNTY,DUNCAN CREEK ELEMENTARY,Teachers,Low Poverty,137.0,66.0,48,6671205.0
2017-18,GWINNETT COUNTY,DUNCAN CREEK ELEMENTARY,GWINNETT COUNTY,DUNCAN CREEK ELEMENTARY,Teachers,Total,137.0,66.0,48,6671205.0
2017-18,GWINNETT COUNTY,DYER ELEMENTARY SCHOOL,GWINNETT COUNTY,DYER ELEMENTARY SCHOOL,Leaders,Low Poverty,3.0,0.0,0,6671052.0
2017-18,GWINNETT COUNTY,DYER ELEMENTARY SCHOOL,GWINNETT COUNTY,DYER ELEMENTARY SCHOOL,Teachers,Total,110.6,71.6,65,6671052.0
2017-18,GWINNETT COUNTY,FERGUSON ELEMENTARY SCHOOL,GWINNETT COUNTY,FERGUSON ELEMENTARY SCHOOL,Leaders,Not Applicable,4.0,1.0,25,6671013.0
2017-18,GWINNETT COUNTY,FERGUSON ELEMENTARY SCHOOL,GWINNETT COUNTY,FERGUSON ELEMENTARY SCHOOL,Teachers,Total,166.0,126.0,76,6671013.0
2017-18,GWINNETT COUNTY,FIVE FORKS MIDDLE SCHOOL,GWINNETT COUNTY,FIVE FORKS MIDDLE SCHOOL,Leaders,Low Poverty,4.0,2.0,50,6670279.0
2017-18,GWINNETT COUNTY,FIVE FORKS MIDDLE SCHOOL,GWINNETT COUNTY,FIVE FORKS MIDDLE SCHOOL,Teachers,Low Poverty,122.0,83.0,68,6670279.0
2017-18,GWINNETT COUNTY,FIVE FORKS MIDDLE SCHOOL,GWINNETT COUNTY,FIVE FORKS MIDDLE SCHOOL,Teachers,Total,122.0,83.0,68,6670279.0
2017-18,GWINNETT COUNTY,FORT DANIEL ELEMENTARY SCHOOL,GWINNETT COUNTY,FORT DANIEL ELEMENTARY SCHOOL,Leaders,Low Poverty,3.0,2.0,67,6670295.0
2017-18,GWINNETT COUNTY,FORT DANIEL ELEMENTARY SCHOOL,GWINNETT COUNTY,FORT DANIEL ELEMENTARY SCHOOL,Teachers,Low Poverty,97.8,57.0,58,6670295.0
2017-18,GWINNETT COUNTY,FORT DANIEL ELEMENTARY SCHOOL,GWINNETT COUNTY,FORT DANIEL ELEMENTARY SCHOOL,Teachers,Total,97.8,57.0,58,6670295.0
2017-18,GWINNETT COUNTY,FREEMAN'S MILL ELEMENTARY SCHOOL,GWINNETT COUNTY,FREEMAN'S MILL ELEMENTARY SCHOOL,Leaders,Low Poverty,3.0,0.0,0,6670200.0
2017-18,GWINNETT COUNTY,FREEMAN'S MILL ELEMENTARY SCHOOL,GWINNETT COUNTY,FREEMAN'S MILL ELEMENTARY SCHOOL,Teachers,Low Poverty,142.2,98.0,69,6670200.0
2017-18,GWINNETT COUNTY,FREEMAN'S MILL ELEMENTARY SCHOOL,GWINNETT COUNTY,FREEMAN'S MILL ELEMENTARY SCHOOL,Teachers,Total,142.2,98.0,69,6670200.0
2017-18,GWINNETT COUNTY,GRACE SNELL MIDDLE SCHOOL,GWINNETT COUNTY,GRACE SNELL MIDDLE SCHOOL,Leaders,Not Applicable,5.5,0.5,9,6671012.0
2017-18,GWINNETT COUNTY,GRACE SNELL MIDDLE SCHOOL,GWINNETT COUNTY,GRACE SNELL MIDDLE SCHOOL,Teachers,Total,138.0,92.0,67,6671012.0
2017-18,GWINNETT COUNTY,GRAVES ELEMENTARY SCHOOL,GWINNETT COUNTY,GRAVES ELEMENTARY SCHOOL,Leaders,Not Applicable,5.0,1.0,20,6671812.0
2017-18,GWINNETT COUNTY,GRAVES ELEMENTARY SCHOOL,GWINNETT COUNTY,GRAVES ELEMENTARY SCHOOL,Teachers,Total,191.0,151.0,79,6671812.0
