LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,SYSTEM_NAME,SCHOOL_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,Full School_ID,MATCH_TYPE,SCORE
2017-18,ATLANTA PUBLIC SCHOOLS,FINCH ELEMENTARY,ATLANTA PUBLIC SCHOOLS,FINCH ELEMENTARY,Leaders,High Poverty,3,2,67,7610105,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,FINCH ELEMENTARY,ATLANTA PUBLIC SCHOOLS,FINCH ELEMENTARY,Teachers,High Poverty,42.4,20,47,7610105,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,FINCH ELEMENTARY,ATLANTA PUBLIC SCHOOLS,FINCH ELEMENTARY,Teachers,Total,42.4,20,47,7610105,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,GARDEN HILLS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,GARDEN HILLS ELEMENTARY SCHOOL,Leaders,Not Applicable,2,1,50,7611560,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,GARDEN HILLS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,GARDEN HILLS ELEMENTARY SCHOOL,Teachers,Total,43.5,12.5,29,7611560,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,GIDEONS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,GIDEONS ELEMENTARY SCHOOL,Leaders,High Poverty,4,4,100,7612560,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,GIDEONS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,GIDEONS ELEMENTARY SCHOOL,Teachers,High Poverty,63,56,89,7612560,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,GIDEONS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,GIDEONS ELEMENTARY SCHOOL,Teachers,Total,63,56,89,7612560,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,GRADY HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,GRADY HIGH SCHOOL,Leaders,Low Poverty,6,0,0,7614560,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,GRADY HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,GRADY HIGH SCHOOL,Teachers,Low Poverty,128.7,63.5,49,7614560,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,GRADY HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,GRADY HIGH SCHOOL,Teachers,Total,128.7,63.5,49,7614560,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HARPER-ARCHER MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,HARPER-ARCHER MIDDLE SCHOOL,Leaders,High Poverty,3,0,0,7610504,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HARPER-ARCHER MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,HARPER-ARCHER MIDDLE SCHOOL,Teachers,High Poverty,40.6,26,64,7610504,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HARPER-ARCHER MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,HARPER-ARCHER MIDDLE SCHOOL,Teachers,Total,40.6,26,64,7610504,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HERITAGE ACADEMY ELEMENTARY,ATLANTA PUBLIC SCHOOLS,HERITAGE ACADEMY ELEMENTARY,Leaders,High Poverty,2,1,50,7610103,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HERITAGE ACADEMY ELEMENTARY,ATLANTA PUBLIC SCHOOLS,HERITAGE ACADEMY ELEMENTARY,Teachers,High Poverty,42.2,26,62,7610103,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HERITAGE ACADEMY ELEMENTARY,ATLANTA PUBLIC SCHOOLS,HERITAGE ACADEMY ELEMENTARY,Teachers,Total,42.2,26,62,7610103,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HILLSIDE CONANT SCHOOL,ATLANTA PUBLIC SCHOOLS,HILLSIDE CONANT SCHOOL,Leaders,High Poverty,2,0,0,7610207,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HILLSIDE CONANT SCHOOL,ATLANTA PUBLIC SCHOOLS,HILLSIDE CONANT SCHOOL,Teachers,High Poverty,17,13,76,7610207,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HILLSIDE CONANT SCHOOL,ATLANTA PUBLIC SCHOOLS,HILLSIDE CONANT SCHOOL,Teachers,Total,17,13,76,7610207,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HUMPHRIES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,HUMPHRIES ELEMENTARY SCHOOL,Leaders,High Poverty,2,1,50,7615562,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HUMPHRIES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,HUMPHRIES ELEMENTARY SCHOOL,Teachers,High Poverty,27.1,10,37,7615562,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HUMPHRIES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,HUMPHRIES ELEMENTARY SCHOOL,Teachers,Total,27.1,10,37,7615562,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HUTCHINSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,HUTCHINSON ELEMENTARY SCHOOL,Leaders,High Poverty,2,0,0,7611063,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HUTCHINSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,HUTCHINSON ELEMENTARY SCHOOL,Teachers,High Poverty,41,19,46,7611063,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,HUTCHINSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,HUTCHINSON ELEMENTARY SCHOOL,Teachers,Total,41,19,46,7611063,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,INMAN MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,INMAN MIDDLE SCHOOL,Leaders,Low Poverty,4,2,50,7611563,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,INMAN MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,INMAN MIDDLE SCHOOL,Teachers,Low Poverty,76,35,46,7611563,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,INMAN MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,INMAN MIDDLE SCHOOL,Teachers,Total,76,35,46,7611563,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,JACKSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,JACKSON ELEMENTARY SCHOOL,Leaders,Low Poverty,2,2,100,7612563,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,JACKSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,JACKSON ELEMENTARY SCHOOL,Teachers,Low Poverty,54.8,19.8,36,7612563,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,JACKSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,JACKSON ELEMENTARY SCHOOL,Teachers,Total,54.8,19.8,36,7612563,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,JOHN LEWIS INVICTUS ACADEMY,ATLANTA PUBLIC SCHOOLS,JOHN LEWIS INVICTUS ACADEMY,Leaders,High Poverty,2,1,50,7611418,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,JOHN LEWIS INVICTUS ACADEMY,ATLANTA PUBLIC SCHOOLS,JOHN LEWIS INVICTUS ACADEMY,Teachers,High Poverty,18.9,17,90,7611418,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,JOHN LEWIS INVICTUS ACADEMY,ATLANTA PUBLIC SCHOOLS,JOHN LEWIS INVICTUS ACADEMY,Teachers,Total,18.9,17,90,7611418,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP ATLANTA COLLEGIATE,ATLANTA PUBLIC SCHOOLS,KIPP ATLANTA COLLEGIATE,Leaders,High Poverty,5,4,80,7610212,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP ATLANTA COLLEGIATE,ATLANTA PUBLIC SCHOOLS,KIPP ATLANTA COLLEGIATE,Teachers,High Poverty,88,70,80,7610212,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP ATLANTA COLLEGIATE,ATLANTA PUBLIC SCHOOLS,KIPP ATLANTA COLLEGIATE,Teachers,Total,88,70,80,7610212,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE PRIMARY,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE PRIMARY,Leaders,High Poverty,4,3,75,7610213,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE PRIMARY,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE PRIMARY,Teachers,High Poverty,34,26,76,7610213,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE PRIMARY,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE PRIMARY,Teachers,Total,34,26,76,7610213,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP VISION,ATLANTA PUBLIC SCHOOLS,KIPP VISION,Leaders,High Poverty,3,3,100,7610122,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP VISION,ATLANTA PUBLIC SCHOOLS,KIPP VISION,Teachers,High Poverty,27,26,96,7610122,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP VISION,ATLANTA PUBLIC SCHOOLS,KIPP VISION,Teachers,Total,27,26,96,7610122,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP VISION PRIMARY,ATLANTA PUBLIC SCHOOLS,KIPP VISION PRIMARY,Leaders,High Poverty,4,3,75,7610214,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP VISION PRIMARY,ATLANTA PUBLIC SCHOOLS,KIPP VISION PRIMARY,Teachers,High Poverty,30.3,24.3,80,7610214,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP VISION PRIMARY,ATLANTA PUBLIC SCHOOLS,KIPP VISION PRIMARY,Teachers,Total,30.3,24.3,80,7610214,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,ATLANTA PUBLIC SCHOOLS,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,Leaders,High Poverty,3,2,67,7610605,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,ATLANTA PUBLIC SCHOOLS,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,Teachers,High Poverty,30,21,70,7610605,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,ATLANTA PUBLIC SCHOOLS,KIPP WEST ATLANTA YOUNG SCHOLARS ACADEMY,Teachers,Total,30,21,70,7610605,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIMBERLY ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,KIMBERLY ELEMENTARY SCHOOL,Leaders,High Poverty,2,1,50,7611064,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIMBERLY ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,KIMBERLY ELEMENTARY SCHOOL,Teachers,High Poverty,38,24,63,7611064,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIMBERLY ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,KIMBERLY ELEMENTARY SCHOOL,Teachers,Total,38,24,63,7611064,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KINDEZI,ATLANTA PUBLIC SCHOOLS,KINDEZI,Leaders,High Poverty,4.5,3.5,78,7610123,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KINDEZI,ATLANTA PUBLIC SCHOOLS,KINDEZI,Teachers,High Poverty,59,42,71,7610123,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KINDEZI,ATLANTA PUBLIC SCHOOLS,KINDEZI,Teachers,Total,59,42,71,7610123,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KINDEZI OLD 4TH WARD,ATLANTA PUBLIC SCHOOLS,KINDEZI OLD 4TH WARD,Leaders,High Poverty,5,5,100,7611417,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KINDEZI OLD 4TH WARD,ATLANTA PUBLIC SCHOOLS,KINDEZI OLD 4TH WARD,Teachers,High Poverty,78,74,95,7611417,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KINDEZI OLD 4TH WARD,ATLANTA PUBLIC SCHOOLS,KINDEZI OLD 4TH WARD,Teachers,Total,78,74,95,7611417,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KING MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,KING MIDDLE SCHOOL,Leaders,High Poverty,4,0,0,7610373,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KING MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,KING MIDDLE SCHOOL,Teachers,High Poverty,54.2,27.1,50,7610373,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KING MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,KING MIDDLE SCHOOL,Teachers,Total,54.2,27.1,50,7610373,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE ACADEMY,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE ACADEMY,Leaders,Not Applicable,3,2,67,7610115,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE ACADEMY,ATLANTA PUBLIC SCHOOLS,KIPP STRIVE ACADEMY,Teachers,Total,31,21,68,7610115,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP WAYS PRIMARY SCHOOL,ATLANTA PUBLIC SCHOOLS,KIPP WAYS PRIMARY SCHOOL,Leaders,High Poverty,4,3,75,7610215,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP WAYS PRIMARY SCHOOL,ATLANTA PUBLIC SCHOOLS,KIPP WAYS PRIMARY SCHOOL,Teachers,High Poverty,36,34,94,7610215,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,KIPP WAYS PRIMARY SCHOOL,ATLANTA PUBLIC SCHOOLS,KIPP WAYS PRIMARY SCHOOL,Teachers,Total,36,34,94,7610215,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,LIN ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,LIN ELEMENTARY SCHOOL,Leaders,Low Poverty,2,1,50,7612564,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,LIN ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,LIN ELEMENTARY SCHOOL,Teachers,Low Poverty,43.2,10.3,24,7612564,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,LIN ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,LIN ELEMENTARY SCHOOL,Teachers,Total,43.2,10.3,24,7612564,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,LONG MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,LONG MIDDLE SCHOOL,Leaders,High Poverty,4,2,50,7610173,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,LONG MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,LONG MIDDLE SCHOOL,Teachers,High Poverty,49.8,18,36,7610173,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,LONG MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,LONG MIDDLE SCHOOL,Teachers,Total,49.8,18,36,7610173,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,Leaders,High Poverty,2,0,0,7614063,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,Teachers,High Poverty,40.7,16.7,41,7614063,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,M. A. JONES ELEMENTARY SCHOOL,Teachers,Total,40.7,16.7,41,7614063,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",Leaders,High Poverty,6,1.5,25,7610186,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",Teachers,High Poverty,118.3,73.3,62,7610186,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",ATLANTA PUBLIC SCHOOLS,"MAYNARD H. JACKSON, JR. HIGH SCHOOL",Teachers,Total,118.3,73.3,62,7610186,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,Leaders,High Poverty,8,3,38,7610182,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,Teachers,High Poverty,144.3,82.1,57,7610182,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,MAYS HIGH SCHOOL,Teachers,Total,144.3,82.1,57,7610182,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,Leaders,High Poverty,2,0,0,7611414,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,Teachers,High Poverty,56.9,34.2,60,7611414,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,ATLANTA PUBLIC SCHOOLS,MICHAEL R. HOLLIS INNOVATION ACADEMY,Teachers,Total,56.9,34.2,60,7611414,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,Leaders,High Poverty,3,2,67,7610513,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,Teachers,High Poverty,50.7,36.7,72,7610513,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,ATLANTA PUBLIC SCHOOLS,MILES INTERMEDIATE SCHOOL,Teachers,Total,50.7,36.7,72,7610513,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,Leaders,Low Poverty,3,3,100,7611664,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,Teachers,Low Poverty,58.5,18.5,32,7611664,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,MORNINGSIDE ELEMENTARY SCHOOL,Teachers,Total,58.5,18.5,32,7611664,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,Leaders,Low Poverty,6,1,17,7610192,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,Teachers,Low Poverty,159.2,94.1,59,7610192,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,NORTH ATLANTA HIGH SCHOOL,Teachers,Total,159.2,94.1,59,7610192,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,Leaders,High Poverty,3,1,33,7610101,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,Teachers,High Poverty,51.6,25,48,7610101,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PARKSIDE ELEMENTARY SCHOOL,Teachers,Total,51.6,25,48,7610101,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,Leaders,High Poverty,2,2,100,7610296,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,Teachers,High Poverty,39.3,25,64,7610296,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PERKERSON ELEMENTARY SCHOOL,Teachers,Total,39.3,25,64,7610296,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,Leaders,High Poverty,2,1,50,7613065,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,Teachers,High Poverty,39.6,24,61,7613065,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,PEYTON FOREST ELEMENTARY SCHOOL,Teachers,Total,39.6,24,61,7613065,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,Leaders,High Poverty,2,2,100,7610288,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,Teachers,High Poverty,38,33,87,7610288,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,PRICE MIDDLE SCHOOL,Teachers,Total,38,33,87,7610288,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,Leaders,Low Poverty,2,1,50,7611066,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,Teachers,Low Poverty,55,19,35,7611066,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,RIVERS ELEMENTARY SCHOOL,Teachers,Total,55,19,35,7611066,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,Leaders,High Poverty,0.1,0,0,7610306,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,Teachers,High Poverty,20.2,17.6,87,7610306,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,ATLANTA PUBLIC SCHOOLS,SCHOOL OF TECHNOLOGY AT CARVER,Teachers,Total,20.2,17.6,87,7610306,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,Leaders,High Poverty,2,1,50,7613566,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,Teachers,High Poverty,37.7,19.4,51,7613566,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SCOTT ELEMENTARY SCHOOL,Teachers,Total,37.7,19.4,51,7613566,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,Leaders,High Poverty,1,0,0,7614066,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,Teachers,High Poverty,44,27,61,7614066,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SLATER ELEMENTARY SCHOOL,Teachers,Total,44,27,61,7614066,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,Leaders,Low Poverty,3,1,33,7611567,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,Teachers,Low Poverty,65.3,20.3,31,7611567,PERFECT,100
2017-18,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,SMITH ELEMENTARY SCHOOL,Teachers,Total,65.3,20.3,31,7611567,PERFECT,100
