LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,OUTOFFIELD_FTE,OUTOFFIELD_FTE_PCT,SCHOOL_ID,MATCHING_NAME,CONFIDENCE
2017-18,Douglas County,Factory Shoals Middle School,Teachers,Total,81.5,3.6,4,6480108,Factory Shoals Middle School,100
2017-18,Douglas County,Fairplay Middle School,Teachers,Low Poverty,40.0,1.8,5,6480180,Fairplay Middle School,100
2017-18,Douglas County,Fairplay Middle School,Teachers,Total,40.0,1.8,5,6480180,Fairplay Middle School,100
2017-18,Douglas County,Holly Springs Elementary,Teachers,Low Poverty,40.0,0.7,2,6280199,Holly Springs Elementary School,100
2017-18,Douglas County,Holly Springs Elementary,Teachers,Total,40.0,0.7,2,6280199,Holly Springs Elementary School,100
2017-18,Douglas County,Lithia Springs Comprehensive High School,Teachers,Total,129.0,21.0,16,6480175,Lithia Springs Comprehensive High School,100
2017-18,Douglas County,Lithia Springs Elementary School,Teachers,Total,36.0,3.2,9,6483052,Lithia Springs Elementary School,100
2017-18,Douglas County,Mason Creek Elementary School,Teachers,Total,38.6,5.5,14,6480112,Mason Creek Elementary School,100
2017-18,Douglas County,Mason Creek Middle School,Teachers,Total,55.5,4.2,8,6480113,Mason Creek Middle School,100
2017-18,Douglas County,Mirror Lake Elementary School,Teachers,Total,27.6,0.2,1,6480303,Mirror Lake Elementary School,100
2017-18,Douglas County,Mount Carmel Elementary School,Teachers,Total,33.0,3.8,12,6280101,Carmel Elementary School,100
2017-18,Douglas County,New Manchester Elementary School,Teachers,Total,62.0,3.2,5,6480203,New Manchester Elementary School,100
2017-18,Douglas County,New Manchester High School,Teachers,Total,150.0,21.2,14,6480212,New Manchester High School,100
2017-18,Douglas County,North Douglas Elementary School,Teachers,Total,50.5,2.3,4,6480104,North Douglas Elementary School,100
2017-18,Douglas County,South Douglas Elementary School,Teachers,Low Poverty,33.0,3.8,12,6480193,South Douglas Elementary School,100
2017-18,Douglas County,South Douglas Elementary School,Teachers,Total,33.0,3.8,12,6480193,South Douglas Elementary School,100
2017-18,Douglas County,Stewart Middle School,Teachers,Total,55.0,0.0,0,6485050,Stewart Middle School,100
2017-18,Douglas County,Sweetwater Elementary School,Teachers,Total,40.0,0.5,1,6480298,Sweetwater Elementary School,100
2017-18,Douglas County,Turner Middle School,Teachers,Total,63.0,1.0,2,6482054,Turner Middle School,100
2017-18,Douglas County,Winston Elementary School,Teachers,Total,30.0,4.0,13,6481054,Winston Elementary School,100
2017-18,Douglas County,Yeager Middle School,Teachers,Total,41.5,4.3,10,6480103,Yeager Middle School,100
2017-18,Douglas County,Youth Villages at Inner Harbour,Teachers,High Poverty,3.0,1.3,44,6480507,Youth Villages at Inner Harbour,100
2017-18,Douglas County,Youth Villages at Inner Harbour,Teachers,Total,3.0,1.3,44,6480507,Youth Villages at Inner Harbour,100
2017-18,Dublin City,Dublin City- All Schools,Teachers,High Poverty,154.0,36.7,24,6590105,Franklin County Middle School,67
2017-18,Dublin City,Dublin City- All Schools,Teachers,Total,154.0,36.7,24,6590105,Franklin County Middle School,67
2017-18,Dublin City,Dublin High School,Teachers,High Poverty,41.0,9.0,22,7740211,Dublin High School,100
2017-18,Dublin City,Dublin High School,Teachers,Total,41.0,9.0,22,7740211,Dublin High School,100
2017-18,Dublin City,Dublin Middle School,Teachers,High Poverty,47.5,14.5,31,7740102,Dublin Middle School,100
2017-18,Dublin City,Dublin Middle School,Teachers,Total,47.5,14.5,31,7740102,Dublin Middle School,100
2017-18,Dublin City,Hillcrest Elementary,Teachers,High Poverty,29.0,6.8,23,7413050,Hillcrest Elementary School,100
2017-18,Dublin City,Hillcrest Elementary,Teachers,Total,29.0,6.8,23,7413050,Hillcrest Elementary School,100
2017-18,Dublin City,Moore Street Facility,Teachers,High Poverty,4.5,1.7,38,7740412,Moore Street Facility,100
2017-18,Dublin City,Moore Street Facility,Teachers,Total,4.5,1.7,38,7740412,Moore Street Facility,100
2017-18,Dublin City,Susie Dasher,Teachers,High Poverty,35.0,5.2,15,7740312,Susie Dasher,100
2017-18,Dublin City,Susie Dasher,Teachers,Total,35.0,5.2,15,7740312,Susie Dasher,100
2017-18,Early County,Early County Elementary School,Teachers,High Poverty,79.6,2.7,3,6490194,Early County Elementary School,100
2017-18,Early County,Early County Elementary School,Teachers,Total,79.6,2.7,3,6490194,Early County Elementary School,100
2017-18,Early County,Early County High School,Teachers,High Poverty,54.4,13.1,24,6492050,Early County High School,100
2017-18,Early County,Early County High School,Teachers,Total,54.4,13.1,24,6492050,Early County High School,100
2017-18,Early County,Early County Middle School,Teachers,High Poverty,45.6,6.0,13,6490197,Early County Middle School,100
2017-18,Early County,Early County Middle School,Teachers,Total,45.6,6.0,13,6490197,Early County Middle School,100
2017-18,Early County,Early County- All Schools,Teachers,High Poverty,170.9,18.9,11,6492050,Early County High School,83
2017-18,Early County,Early County- All Schools,Teachers,Total,170.9,18.9,11,6492050,Early County High School,83
2017-18,Echols County,Echols County Elementary/Middle School,Teachers,Total,49.4,5.0,10,6500112,Echols County Elementary/Middle School,100
2017-18,Echols County,Echols County High School,Teachers,Total,24.8,6.0,24,6501050,Echols County High School,100
2017-18,Echols County,Echols County- All Schools,Teachers,Total,66.1,8.2,12,6501050,Echols County High School,84
2017-18,Effingham County,Blandford Elementary School,Teachers,Low Poverty,53.0,12.9,24,6330292,Ford Elementary School,100
2017-18,Effingham County,Blandford Elementary School,Teachers,Total,53.0,12.9,24,6330292,Ford Elementary School,100
2017-18,Effingham County,Ebenezer Elementary School,Teachers,Low Poverty,52.4,7.7,15,6510296,Ebenezer Elementary School,100
2017-18,Effingham County,Ebenezer Elementary School,Teachers,Total,52.4,7.7,15,6510296,Ebenezer Elementary School,100
2017-18,Effingham County,Ebenezer Middle School,Teachers,Low Poverty,58.6,7.8,13,6510203,Ebenezer Middle School,100
2017-18,Effingham County,Ebenezer Middle School,Teachers,Total,58.6,7.8,13,6510203,Ebenezer Middle School,100
2017-18,Effingham County,Effingham County High School,Teachers,Low Poverty,147.8,28.9,20,6510390,Effingham County High School,100
2017-18,Effingham County,Effingham County High School,Teachers,Total,147.8,28.9,20,6510390,Effingham County High School,100
2017-18,Effingham County,Effingham County Middle School,Teachers,Total,69.2,11.7,17,6510290,Effingham County Middle School,100
2017-18,Effingham County,Effingham County- All Schools,Teachers,Low Poverty,610.1,104.1,17,6510390,Effingham County High School,86
2017-18,Effingham County,Effingham County- All Schools,Teachers,Total,872.2,151.1,17,6510390,Effingham County High School,86
2017-18,Effingham County,Guyton Elementary School,Teachers,Total,55.6,9.9,18,6510190,Guyton Elementary School,100
2017-18,Effingham County,Marlow Elementary School,Teachers,Low Poverty,58.5,10.8,18,6510105,Marlow Elementary School,100
2017-18,Effingham County,Marlow Elementary School,Teachers,Total,58.5,10.8,18,6510105,Marlow Elementary School,100
2017-18,Effingham County,Rincon Elementary School,Teachers,Total,51.0,14.1,28,6514050,Rincon Elementary School,100
2017-18,Effingham County,Sand Hill Elementary School,Teachers,Total,50.5,7.8,15,6225052,Sand Hill Elementary School,100
2017-18,Effingham County,South Effingham Elementary School,Teachers,Low Poverty,47.0,8.5,18,6510186,South Effingham Elementary School,100
2017-18,Effingham County,South Effingham Elementary School,Teachers,Total,47.0,8.5,18,6510186,South Effingham Elementary School,100
2017-18,Effingham County,South Effingham High School,Teachers,Low Poverty,157.9,24.0,15,6510197,South Effingham High School,100
2017-18,Effingham County,South Effingham High School,Teachers,Total,157.9,24.0,15,6510197,South Effingham High School,100
2017-18,Effingham County,South Effingham Middle School,Teachers,Low Poverty,66.7,10.7,16,6510297,South Effingham Middle School,100
2017-18,Effingham County,South Effingham Middle School,Teachers,Total,66.7,10.7,16,6510297,South Effingham Middle School,100
2017-18,Effingham County,Springfield Elementary School,Teachers,Total,48.5,8.1,17,6510103,Springfield Elementary School,100
2017-18,Elbert County,Elbert County Elementary School,Teachers,Total,50.0,0.7,1,6520313,Elbert County Elementary School,100
2017-18,Elbert County,Elbert County High School,Teachers,Total,65.3,6.3,10,6520176,Elbert County High School,100
2017-18,Elbert County,Elbert County Middle School,Teachers,Total,63.0,5.4,9,6520104,Elbert County Middle School ,100
2017-18,Elbert County,Elbert County Primary School,Teachers,Total,32.0,0.5,2,6520213,Elbert County Primary School,100
2017-18,Elbert County,Elbert County- All Schools,Teachers,Total,216.0,12.2,6,6520176,Elbert County High School,84
2017-18,Elbert County,Paul J. Blackwell Learning Center,Teachers,Total,18.0,1.0,6,6520113,Paul J. Blackwell Learning Center,100
2017-18,Emanuel County,Emanuel County Institute,Teachers,Total,42.9,2.1,5,6532050,Emanuel County Institute,100
2017-18,Emanuel County,Emanuel County- All Schools,Teachers,High Poverty,39.0,4.7,12,7510101,Wayne County High School,75
2017-18,Emanuel County,Emanuel County- All Schools,Teachers,Total,292.8,25.2,9,7510101,Wayne County High School,75
2017-18,Emanuel County,Swainsboro Elementary School,Teachers,Total,47.9,6.9,14,6530198,Swainsboro Elementary School,100
2017-18,Emanuel County,Swainsboro High School,Teachers,Total,55.9,8.8,16,6530189,Swainsboro High School,100
2017-18,Emanuel County,Swainsboro Middle School,Teachers,Total,47.4,2.3,5,6530192,Swainsboro Middle School,100
2017-18,Emanuel County,Swainsboro Primary School,Teachers,Total,63.9,3.6,6,6530196,Swainsboro Primary School,100
2017-18,Emanuel County,Twin City Elementary School,Teachers,High Poverty,39.0,4.7,12,6530100,Twin City Elementary School,100
2017-18,Emanuel County,Twin City Elementary School,Teachers,Total,39.0,4.7,12,6530100,Twin City Elementary School,100
2017-18,Evans County,Claxton Elementary School,Teachers,High Poverty,71.0,3.8,5,6540196,Claxton Elementary School,100
2017-18,Evans County,Claxton Elementary School,Teachers,Total,71.0,3.8,5,6540196,Claxton Elementary School,100
2017-18,Evans County,Claxton High School,Teachers,High Poverty,35.3,8.7,25,6542050,Claxton High School,100
2017-18,Evans County,Claxton High School,Teachers,Total,35.3,8.7,25,6542050,Claxton High School,100
2017-18,Evans County,Claxton Middle School,Teachers,High Poverty,35.7,4.3,12,6543050,Claxton Middle School,100
2017-18,Evans County,Claxton Middle School,Teachers,Total,35.7,4.3,12,6543050,Claxton Middle School,100
2017-18,Evans County,Evans County- All Schools,Teachers,High Poverty,134.4,14.3,11,7270104,Stephens County Middle School,78
2017-18,Evans County,Evans County- All Schools,Teachers,Total,134.4,14.3,11,7270104,Stephens County Middle School,78
2017-18,Fannin County,Blue Ridge Elementary School,Teachers,Total,34.8,0.0,0,6360188,Blue Ridge Elementary School,100
2017-18,Fannin County,East Fannin Elementary School,Teachers,Total,30.4,2.0,7,6550194,East Fannin Elementary School,100
2017-18,Fannin County,Fannin County High School,Teachers,Total,68.7,4.3,6,6550176,Fannin County High School,100
2017-18,Fannin County,Fannin County Middle School,Teachers,Total,51.1,2.5,5,6550193,Fannin County Middle School,100
2017-18,Fannin County,Fannin County- All Schools,Teachers,Total,214.5,9.1,4,6550176,Fannin County High School,84
2017-18,Fannin County,West Fannin Elementary School,Teachers,Total,32.1,0.3,1,6550293,West Fannin Elementary School,100
2017-18,Fayette County,Bennett's Mill Middle School,Teachers,Total,114.0,6.2,5,6560108,Bennett's Mill Middle School,100
2017-18,Fayette County,Booth Middle School,Teachers,Low Poverty,119.0,4.9,4,6280181,E. T. Booth Middle School,100
2017-18,Fayette County,Booth Middle School,Teachers,Total,119.0,4.9,4,6280181,E. T. Booth Middle School,100
2017-18,Fayette County,Braelinn Elementary School,Teachers,Low Poverty,39.5,3.1,8,6560191,Braelinn Elementary School,100
2017-18,Fayette County,Braelinn Elementary School,Teachers,Total,39.5,3.1,8,6560191,Braelinn Elementary School,100
2017-18,Fayette County,Cleveland Elementary School,Teachers,Low Poverty,53.5,0.9,2,6560102,Cleveland Elementary School,100
2017-18,Fayette County,Cleveland Elementary School,Teachers,Total,53.5,0.9,2,6560102,Cleveland Elementary School,100
2017-18,Fayette County,Crabapple Lane Elementary School,Teachers,Low Poverty,58.0,1.5,3,6111305,Lane Elementary School,100
2017-18,Fayette County,Crabapple Lane Elementary School,Teachers,Total,58.0,1.5,3,6111305,Lane Elementary School,100
2017-18,Fayette County,Fayette County High School,Teachers,Low Poverty,245.5,19.0,8,6560398,Fayette County High School,100
2017-18,Fayette County,Fayette County High School,Teachers,Total,245.5,19.0,8,6560398,Fayette County High School,100
2017-18,Fayette County,Fayette County- All Schools,Teachers,Low Poverty,1277.4,65.3,5,6560398,Fayette County High School,85
2017-18,Fayette County,Fayette County- All Schools,Teachers,Total,1487.4,72.2,5,6560398,Fayette County High School,85
2017-18,Fayette County,Fayetteville Elementary School,Teachers,Total,71.5,1.5,2,6560402,Fayetteville Elementary School,100
2017-18,Fayette County,Flat Rock Middle School,Teachers,Low Poverty,105.0,9.8,9,6560491,Flat Rock Middle School,100
2017-18,Fayette County,Flat Rock Middle School,Teachers,Total,105.0,9.8,9,6560491,Flat Rock Middle School,100
2017-18,Fayette County,Huddleston Elementary School,Teachers,Low Poverty,53.5,2.5,5,6560180,Huddleston Elementary School,100
2017-18,Fayette County,Huddleston Elementary School,Teachers,Total,53.5,2.5,5,6560180,Huddleston Elementary School,100
2017-18,Fayette County,Inman Elementary,Teachers,Low Poverty,68.0,2.7,4,6560111,Inman Elementary,100
2017-18,Fayette County,Inman Elementary,Teachers,Total,68.0,2.7,4,6560111,Inman Elementary,100
2017-18,Fayette County,Kedron Elementary School,Teachers,Low Poverty,49.0,3.0,6,6560196,Kedron Elementary School,100
2017-18,Fayette County,Kedron Elementary School,Teachers,Total,49.0,3.0,6,6560196,Kedron Elementary School,100
2017-18,Fayette County,McIntosh High School,Teachers,Low Poverty,242.0,15.4,6,6560182,McIntosh High School,100
2017-18,Fayette County,McIntosh High School,Teachers,Total,242.0,15.4,6,6560182,McIntosh High School,100
2017-18,Fayette County,North Fayette Elementary School,Teachers,Total,93.0,4.5,5,6560181,North Fayette Elementary School,100
2017-18,Fayette County,Oak Grove Elementary School,Teachers,Low Poverty,74.0,4.1,6,6282054,Oak Grove Elementary School,100
2017-18,Fayette County,Oak Grove Elementary School,Teachers,Total,74.0,4.1,6,6282054,Oak Grove Elementary School,100
2017-18,Fayette County,Peachtree City Elementary School,Teachers,Low Poverty,44.0,0.2,0,6561052,Peachtree City Elementary School,100
2017-18,Fayette County,Peachtree City Elementary School,Teachers,Total,44.0,0.2,0,6561052,Peachtree City Elementary School,100
2017-18,Fayette County,Peeples Elementary School,Teachers,Low Poverty,62.0,4.8,8,6560199,Peeples Elementary School,100
2017-18,Fayette County,Peeples Elementary School,Teachers,Total,62.0,4.8,8,6560199,Peeples Elementary School,100
2017-18,Fayette County,Rising Starr Middle School,Teachers,Low Poverty,70.0,1.1,2,6560298,Rising Starr Middle School,100
2017-18,Fayette County,Rising Starr Middle School,Teachers,Total,70.0,1.1,2,6560298,Rising Starr Middle School,100
2017-18,Fayette County,Robert J. Burch Elementary School,Teachers,Total,72.0,2.5,3,6560291,Robert J. Burch Elementary School,100
2017-18,Fayette County,Sandy Creek High School,Teachers,Low Poverty,148.0,14.0,9,6560192,Sandy Creek High School,100
2017-18,Fayette County,Sandy Creek High School,Teachers,Total,148.0,14.0,9,6560192,Sandy Creek High School,100
2017-18,Fayette County,Sara Harp Minter Elementary School,Teachers,Low Poverty,67.0,0.9,1,6560103,Sara Harp Minter Elementary School,100
2017-18,Fayette County,Sara Harp Minter Elementary School,Teachers,Total,67.0,0.9,1,6560103,Sara Harp Minter Elementary School,100
2017-18,Fayette County,Spring Hill Elementary School,Teachers,Total,80.5,2.9,4,6560296,Spring Hill Elementary School,100
2017-18,Fayette County,Starrs Mill High School,Teachers,Low Poverty,143.0,12.3,9,6560198,Starrs Mill High School,100
2017-18,Fayette County,Starrs Mill High School,Teachers,Total,143.0,12.3,9,6560198,Starrs Mill High School,100
2017-18,Fayette County,Whitewater High School,Teachers,Low Poverty,197.5,12.9,7,6560105,Whitewater High School,100
2017-18,Fayette County,Whitewater High School,Teachers,Total,197.5,12.9,7,6560105,Whitewater High School,100
2017-18,Fayette County,Whitewater Middle School,Teachers,Low Poverty,105.0,5.3,5,6560391,Whitewater Middle School,100
2017-18,Fayette County,Whitewater Middle School,Teachers,Total,105.0,5.3,5,6560391,Whitewater Middle School,100
2017-18,Floyd County,Alto Park Elementary School,Teachers,Total,36.1,2.6,7,6571050,Alto Park Elementary School,100
2017-18,Floyd County,Armuchee Elementary School,Teachers,Total,26.0,1.3,5,6570195,Armuchee Elementary School,100
2017-18,Floyd County,Armuchee High School,Teachers,Total,68.0,11.1,16,6570401,Armuchee High School,100
2017-18,Floyd County,Armuchee Middle School,Teachers,Total,33.0,3.3,10,6570303,Armuchee Middle School,100
2017-18,Floyd County,Cave Spring Elementary School,Teachers,Total,18.0,0.5,3,6573050,Cave Spring Elementary School,100
2017-18,Floyd County,Coosa High School,Teachers,Total,86.5,11.5,13,6575050,Coosa High School,100
2017-18,Floyd County,Coosa Middle School,Teachers,Total,43.0,6.3,15,6570103,Coosa Middle School,100
2017-18,Floyd County,Floyd County- All Schools,Teachers,Total,698.7,52.6,8,6390202,Crawford County Middle School,76
2017-18,Floyd County,Garden Lakes Elementary School,Teachers,Total,44.9,1.2,3,6572052,Garden Lakes Elementary School,100
2017-18,Floyd County,Glenwood Primary School,Teachers,Total,34.0,0.8,2,6573052,Glenwood Primary School,100
2017-18,Floyd County,Johnson Elementary,Teachers,Total,38.0,0.0,0,6433052,John Johnson Elementary School,100
2017-18,Floyd County,McHenry Primary,Teachers,Total,19.6,2.6,13,6570173,McHenry Primary,100
2017-18,Floyd County,Model Elementary School,Teachers,Total,37.0,3.7,10,6570188,Model Elementary School,100
2017-18,Floyd County,Model High,Teachers,Total,75.1,16.2,22,6570111,Model High,100
2017-18,Floyd County,Model Middle School,Teachers,Total,39.1,4.4,11,6570203,Model Middle School,100
2017-18,Floyd County,Pepperell Elementary,Teachers,Total,44.0,1.4,3,6570199,Pepperell Elementary,100
2017-18,Floyd County,Pepperell High School,Teachers,Total,86.4,14.2,16,6570107,Pepperell High School,100
2017-18,Floyd County,Pepperell Middle School,Teachers,Total,52.3,2.8,5,6570273,Pepperell Middle School,100
2017-18,Floyd County,Pepperell Primary,Teachers,Total,37.9,0.5,1,6574054,Pepperell Primary,100
2017-18,Forsyth County,Big Creek Elementary School,Teachers,Low Poverty,69.0,5.6,8,6581050,Big Creek Elementary School,100
2017-18,Forsyth County,Big Creek Elementary School,Teachers,Total,69.0,5.6,8,6581050,Big Creek Elementary School,100
2017-18,Forsyth County,Brandywine Elementary School,Teachers,Low Poverty,113.5,2.7,2,6580699,Brandywine Elementary School,100
2017-18,Forsyth County,Brandywine Elementary School,Teachers,Total,113.5,2.7,2,6580699,Brandywine Elementary School,100
2017-18,Forsyth County,Brookwood Elementary,Teachers,Low Poverty,67.0,3.0,5,6360190,Brookwood Elementary School,100
2017-18,Forsyth County,Brookwood Elementary,Teachers,Total,67.0,3.0,5,6360190,Brookwood Elementary School,100
2017-18,Forsyth County,Chattahoochee Elementary School,Teachers,Low Poverty,80.5,2.0,2,6580194,Chattahoochee Elementary School,100
2017-18,Forsyth County,Chattahoochee Elementary School,Teachers,Total,80.5,2.0,2,6580194,Chattahoochee Elementary School,100
2017-18,Forsyth County,Chestatee Elementary,Teachers,Low Poverty,112.0,5.3,5,6580204,Chestatee Elementary,100
2017-18,Forsyth County,Chestatee Elementary,Teachers,Total,112.0,5.3,5,6580204,Chestatee Elementary,100
2017-18,Forsyth County,Coal Mountain Elementary School,Teachers,Low Poverty,84.0,2.6,3,6580182,Coal Mountain Elementary School,100
2017-18,Forsyth County,Coal Mountain Elementary School,Teachers,Total,84.0,2.6,3,6580182,Coal Mountain Elementary School,100
2017-18,Forsyth County,Cumming Elementary School,Teachers,Total,126.0,2.5,2,6580103,Cumming Elementary School,100
2017-18,Forsyth County,Daves Creek Elementary School,Teachers,Low Poverty,106.5,5.8,5,6580197,Daves Creek Elementary School,100
2017-18,Forsyth County,Daves Creek Elementary School,Teachers,Total,106.5,5.8,5,6580197,Daves Creek Elementary School,100
2017-18,Forsyth County,DeSana Middle School,Teachers,Low Poverty,110.0,13.1,12,6580700,DeSana Middle School,100
2017-18,Forsyth County,DeSana Middle School,Teachers,Total,110.0,13.1,12,6580700,DeSana Middle School,100
2017-18,Forsyth County,Forsyth Central High School,Teachers,Low Poverty,295.7,23.7,8,6110186,Central High School,100
2017-18,Forsyth County,Forsyth Central High School,Teachers,Total,295.7,23.7,8,6110186,Central High School,100
2017-18,Forsyth County,Forsyth County- All Schools,Teachers,Low Poverty,2913.7,198.1,7,7590193,Worth County Middle School,77
2017-18,Forsyth County,Forsyth County- All Schools,Teachers,Total,2959.7,198.6,7,7590193,Worth County Middle School,77
2017-18,Forsyth County,Forsyth Virtual Academy,Teachers,Low Poverty,31.1,0.2,1,6580219,Forsyth Virtual Academy,100
2017-18,Forsyth County,Forsyth Virtual Academy,Teachers,Total,31.1,0.2,1,6580219,Forsyth Virtual Academy,100
2017-18,Forsyth County,George W. Whitlow Elementary,Teachers,Low Poverty,126.0,7.3,6,6580213,George W. Whitlow Elementary,100
2017-18,Forsyth County,George W. Whitlow Elementary,Teachers,Total,126.0,7.3,6,6580213,George W. Whitlow Elementary,100
2017-18,Forsyth County,Haw Creek Elementary,Teachers,Low Poverty,83.0,4.2,5,6580215,Haw Creek Elementary,100
2017-18,Forsyth County,Haw Creek Elementary,Teachers,Total,83.0,4.2,5,6580215,Haw Creek Elementary,100
2017-18,Forsyth County,Johns Creek Elementary,Teachers,Low Poverty,62.0,3.2,5,6580108,Johns Creek Elementary,100
2017-18,Forsyth County,Johns Creek Elementary,Teachers,Total,62.0,3.2,5,6580108,Johns Creek Elementary,100
2017-18,Forsyth County,Kelly Mill Elementary,Teachers,Low Poverty,113.0,10.4,9,6580313,Kelly Mill Elementary,100
2017-18,Forsyth County,Kelly Mill Elementary,Teachers,Total,113.0,10.4,9,6580313,Kelly Mill Elementary,100
2017-18,Forsyth County,Lakeside Middle School,Teachers,Low Poverty,109.0,11.7,11,6360290,Lakeside Middle School,100
2017-18,Forsyth County,Lakeside Middle School,Teachers,Total,109.0,11.7,11,6360290,Lakeside Middle School,100
2017-18,Forsyth County,Lambert High School,Teachers,Low Poverty,338.2,29.2,9,6580214,Lambert High School,100
2017-18,Forsyth County,Lambert High School,Teachers,Total,338.2,29.2,9,6580214,Lambert High School,100
2017-18,Forsyth County,Liberty Middle School,Teachers,Low Poverty,166.0,10.1,6,6580303,Liberty Middle School,100
2017-18,Forsyth County,Liberty Middle School,Teachers,Total,166.0,10.1,6,6580303,Liberty Middle School,100
2017-18,Forsyth County,Little Mill Middle School,Teachers,Low Poverty,83.9,7.4,9,6580206,Little Mill Middle School,100
2017-18,Forsyth County,Little Mill Middle School,Teachers,Total,83.9,7.4,9,6580206,Little Mill Middle School,100
2017-18,Forsyth County,Mashburn Elementary School,Teachers,Low Poverty,85.0,2.5,3,6580176,Mashburn Elementary School,100
2017-18,Forsyth County,Mashburn Elementary School,Teachers,Total,85.0,2.5,3,6580176,Mashburn Elementary School,100
2017-18,Forsyth County,Matt Elementary School,Teachers,Low Poverty,140.0,6.2,4,6580102,Matt Elementary School,100
2017-18,Forsyth County,Matt Elementary School,Teachers,Total,140.0,6.2,4,6580102,Matt Elementary School,100
2017-18,Forsyth County,Midway Elementary School,Teachers,Low Poverty,70.0,4.6,7,6581052,Midway Elementary School,100
2017-18,Forsyth County,Midway Elementary School,Teachers,Total,70.0,4.6,7,6581052,Midway Elementary School,100
2017-18,Forsyth County,North Forsyth High School,Teachers,Low Poverty,242.5,14.3,6,6580195,North Forsyth High School,100
2017-18,Forsyth County,North Forsyth High School,Teachers,Total,242.5,14.3,6,6580195,North Forsyth High School,100
2017-18,Forsyth County,North Forsyth Middle School,Teachers,Low Poverty,138.9,8.7,6,6580498,North Forsyth Middle School,100
2017-18,Forsyth County,North Forsyth Middle School,Teachers,Total,138.9,8.7,6,6580498,North Forsyth Middle School,100
2017-18,Forsyth County,Otwell Middle School,Teachers,Low Poverty,153.1,9.6,6,6580202,Otwell Middle School,100
2017-18,Forsyth County,Otwell Middle School,Teachers,Total,153.1,9.6,6,6580202,Otwell Middle School,100
2017-18,Forsyth County,Piney Grove Middle School,Teachers,Low Poverty,109.0,11.6,11,6580407,Piney Grove Middle School,100
2017-18,Forsyth County,Piney Grove Middle School,Teachers,Total,109.0,11.6,11,6580407,Piney Grove Middle School,100
2017-18,Forsyth County,Riverwatch Middle School,Teachers,Low Poverty,127.9,14.8,12,6580105,Riverwatch Middle School,100
2017-18,Forsyth County,Riverwatch Middle School,Teachers,Total,127.9,14.8,12,6580105,Riverwatch Middle School,100
2017-18,Forsyth County,Sawnee Elementary School,Teachers,Low Poverty,136.0,7.1,5,6580203,Sawnee Elementary School,100
2017-18,Forsyth County,Sawnee Elementary School,Teachers,Total,136.0,7.1,5,6580203,Sawnee Elementary School,100
2017-18,Forsyth County,Settles Bridge Elementary School,Teachers,Low Poverty,85.0,3.0,4,6580100,Settles Bridge Elementary School,100
2017-18,Forsyth County,Settles Bridge Elementary School,Teachers,Total,85.0,3.0,4,6580100,Settles Bridge Elementary School,100
2017-18,Forsyth County,Sharon Elementary School,Teachers,Low Poverty,64.0,0.6,1,6580104,Sharon Elementary School,100
2017-18,Forsyth County,Sharon Elementary School,Teachers,Total,64.0,0.6,1,6580104,Sharon Elementary School,100
2017-18,Forsyth County,Shiloh Point Elementary,Teachers,Low Poverty,108.0,5.5,5,6580106,Shiloh Point Elementary,100
2017-18,Forsyth County,Shiloh Point Elementary,Teachers,Total,108.0,5.5,5,6580106,Shiloh Point Elementary,100
2017-18,Forsyth County,Silver City Elementary School,Teachers,Low Poverty,126.5,1.6,1,6580307,Silver City Elementary School,100
2017-18,Forsyth County,Silver City Elementary School,Teachers,Total,126.5,1.6,1,6580307,Silver City Elementary School,100
2017-18,Forsyth County,South Forsyth High School,Teachers,Low Poverty,344.7,23.2,7,6580190,South Forsyth High School,100
2017-18,Forsyth County,South Forsyth High School,Teachers,Total,344.7,23.2,7,6580190,South Forsyth High School,100
2017-18,Forsyth County,South Forsyth Middle School,Teachers,Low Poverty,143.0,14.7,10,6580598,South Forsyth Middle School,100
2017-18,Forsyth County,South Forsyth Middle School,Teachers,Total,143.0,14.7,10,6580598,South Forsyth Middle School,100
2017-18,Forsyth County,Vickery Creek Elementary School,Teachers,Low Poverty,101.0,2.5,3,6580198,Vickery Creek Elementary School,100
2017-18,Forsyth County,Vickery Creek Elementary School,Teachers,Total,101.0,2.5,3,6580198,Vickery Creek Elementary School,100
2017-18,Forsyth County,Vickery Creek Middle School,Teachers,Low Poverty,141.0,20.4,14,6580199,Vickery Creek Middle School,100
2017-18,Forsyth County,Vickery Creek Middle School,Teachers,Total,141.0,20.4,14,6580199,Vickery Creek Middle School,100
2017-18,Forsyth County,West Forsyth High School,Teachers,Low Poverty,356.5,22.2,6,6580107,West Forsyth High School,100
2017-18,Forsyth County,West Forsyth High School,Teachers,Total,356.5,22.2,6,6580107,West Forsyth High School,100
2017-18,Franklin County,Carnesville Elementary Intermediate School,Teachers,Total,20.2,1.9,9,6590107,Carnesville Elementary Intermediate School,100
2017-18,Franklin County,Carnesville Elementary Primary School,Teachers,Total,22.2,1.1,5,6592050,Carnesville Elementary Primary School,100
2017-18,Franklin County,Franklin County High School,Teachers,Total,99.9,9.6,10,6593050,Franklin County High School,100
2017-18,Franklin County,Franklin County Middle School,Teachers,Total,74.5,9.0,12,6590105,Franklin County Middle School,100
2017-18,Franklin County,Franklin County- All Schools,Teachers,Total,287.5,27.5,10,6593050,Franklin County High School,85
